"MEAN OF STE","MEAN OF ZC","VARIANCE OF STE","VARIANCE OF ZC","Q(STE) AT 25%","Q(STE) AT 50%","Q(STE) AT 75%","Q(STE) AT 100%","Q(ZC) AT 25%","Q(ZC) AT 50%","Q(ZC) AT 75%","Q(ZC) AT 100%","LABEL"
"18.697358806669","124.6875","832.4162714219","2204.2862903226","0.4893547616528","1.4909023503245","8.2633008808577","41.393876142248","76","101.3","132","180.5","2"
"20.405201357179","136.71875","770.52287520006","3041.1118951613","0.69872379197321","1.8635576284151","14.007818913766","43.058020108453","76","110.6","156.1","199.1","2"
"18.583154285813","130.0625","837.12584405317","2018.125","0.61213768655249","1.3482348256306","6.2890377017263","40.025197843407","80.5","118.3","144.9","167","2"
"19.480814048993","129.53125","996.88957048238","2857.6118951613","0.40772077149805","1.7083750356183","5.9104844403801","35.951316790001","76","108.6","139.3","174.6","2"
"17.823266275861","118.03125","920.2155308803","1637.9022177419","0.29875898849231","1.1307753069152","4.9207516168091","28.860487609548","76","106.6","123.7","152.2","2"
"21.147310162214","131.21875","814.14071174923","1972.2409274194","0.59390701707837","1.9646977676123","12.433250857398","46.867165899727","76.9","115.5","161.1","175","2"
"19.13277805766","128.9375","984.64160565102","2201.1572580645","0.2261962080792","1.393434354863","5.7293636229319","34.106551746857","76","122","134.7","174.2","2"
"22.334857322718","78.84375","1319.2473427146","605.61995967742","0.081430575149046","0.70785524308732","5.6179413335256","61.998017967382","61.7","67.6","77.4","99.5","2"
"38.287494115473","93.71875","4699.5688817845","986.14415322581","0.096361899861211","0.31553165408679","9.5315084658398","60.224575531791","67.9","77.5","95.7","116.2","2"
"36.643839084771","83.75","3144.1261026676","528.38709677419","0.082774346101772","0.35550241041753","11.204716432995","93.80505481808","66.5","76.6","94","102.2","2"
"29.102184256519","82","1972.9245725457","707.35483870968","0.084262850366539","0.62358218869907","19.047536731463","46.105788997266","60.8","72","85.4","95","2"
"37.643768296078","92.4375","4626.8682280741","854.38306451613","0.098972945053092","0.29208550023423","7.6258719166899","63.622443990535","70.8","79.4","93.8","108.9","2"
"51.94538738442","88.8125","7858.844040548","707.64112903226","0.20351851698055","0.72360900394195","27.026512614567","83.946970098007","66.9","76.3","93.8","110","2"
"49.505594783142","85.28125","6326.4197528217","1144.595766129","0.1816924302947","0.61487984935926","20.118814695294","103.60591680227","54.8","76","91.7","100.1","2"
"49.614959506452","90.15625","6932.4161373916","553.55544354839","0.18749319276032","0.52512448967557","17.284159830781","110.40237992585","67","89.5","99.4","107.1","2"
"50.415564056659","101.40625","7112.8971596724","668.37802419355","0.21975307976052","0.58269260804521","14.156462784428","97.921819860844","77.8","93.3","102.1","125.1","2"
"50.415564056659","101.40625","7112.8971596724","668.37802419355","0.21975307976052","0.58269260804521","14.156462784428","97.921819860844","77.8","93.3","102.1","125.1","2"
"45.842898634973","112.55882352941","3441.0495883168","736.3752228164","1.4177356204315","10.69452660067","49.789486809295","63.386881836047","93.3","98.3","114.8","141.2","2"
"32.299840456008","96.046511627907","1509.0531794518","643.18826135105","0.69153946510322","8.8399530219103","29.341760275431","58.771434728602","70","93","106.3","114","2"
"34.124793711638","103.53488372093","1827.2867182418","517.0642303433","1.0560995219636","5.477315811195","26.04082747346","67.74014183353","83.7","97.7","105.3","126.5","2"
"32.810613957794","99.441860465116","1944.4568111649","787.39534883721","0.49732968399175","3.2318454083384","28.515418148923","50.746144756748","68.1","91.4","101.6","133.6","2"
"34.810863351351","101.04651162791","1752.2154148145","488.23588039867","0.51229106700257","1.9971200743327","34.397514628939","84.130443838556","82","90.7","105","124.9","2"
